schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,Hugging Face Space (Qwen-Image-Edit-2511-LoRAs-Fast),https://huggingface.co/spaces/ghjjhv/Qwen-Image-Edit-2511-LoRAs-Fast,ghjjhv,FREE,2026-08-29T05:31:24.057760+00:00
1.0,PRODUCT,Hugging Face Space (collection-streamer),https://huggingface.co/spaces/Collectionstorage/collection-streamer,Collectionstorage,FREE,2026-08-29T05:31:24.057874+00:00
1.0,PRODUCT,Hugging Face Space (Bocchi-The-Rock-GPT-SoVITS-Models),https://huggingface.co/spaces/lpkpaco/Bocchi-The-Rock-GPT-SoVITS-Models,lpkpaco,FREE,2026-08-29T05:31:24.057956+00:00
1.0,PRODUCT,Hugging Face Space (cohere-transcribe-03-2026),https://huggingface.co/spaces/CohereLabs/cohere-transcribe-03-2026,Cohere,FREE,2026-08-29T05:31:24.058017+00:00
1.0,PRODUCT,Hugging Face Space (DeepResearch-Bench-Leaderboard),https://huggingface.co/spaces/muset-ai/DeepResearch-Bench-Leaderboard,muset-ai,FREE,2026-08-29T05:31:24.058100+00:00
1.0,PRODUCT,Hugging Face Space (maasai-language-showcase),https://huggingface.co/spaces/NorthernTribe-Research/maasai-language-showcase,NorthernTribe-Research,FREE,2026-08-29T05:31:24.058227+00:00
1.0,PRODUCT,Hugging Face Space (rvc-beatrice-voice-conversion),https://huggingface.co/spaces/Luminia/rvc-beatrice-voice-conversion,Luminia,FREE,2026-08-29T05:31:24.058313+00:00
1.0,PRODUCT,Hugging Face Space (Upload_Cover),https://huggingface.co/spaces/haraberget/Upload_Cover,haraberget,FREE,2026-08-29T05:31:24.058398+00:00
1.0,PRODUCT,Hugging Face Space (Cohere-Transcribe-WebGPU),https://huggingface.co/spaces/CohereLabs/Cohere-Transcribe-WebGPU,Cohere,FREE,2026-08-29T05:31:24.058458+00:00
1.0,PRODUCT,Hugging Face Space (sa3dao-leaderboard),https://huggingface.co/spaces/facebook/sa3dao-leaderboard,facebook,FREE,2026-08-29T05:31:24.058546+00:00
1.0,PRODUCT,Hugging Face Space (RVC-Neko),https://huggingface.co/spaces/MTNProductions/RVC-Neko,MTNProductions,FREE,2026-08-29T05:31:24.058647+00:00
1.0,PRODUCT,Hugging Face Space (token-count-viewer),https://huggingface.co/spaces/marin-community/token-count-viewer,marin-community,FREE,2026-08-29T05:31:24.058761+00:00
1.0,PRODUCT,Hugging Face Space (see-through-demo),https://huggingface.co/spaces/24yearsold/see-through-demo,24yearsold,FREE,2026-08-29T05:31:24.058857+00:00
1.0,PRODUCT,Hugging Face Space (Vocal_remover),https://huggingface.co/spaces/Firaol512/Vocal_remover,Firaol512,FREE,2026-08-29T05:31:24.058936+00:00
1.0,PRODUCT,Hugging Face Space (llama-cpp-turboquant-guide),https://huggingface.co/spaces/ai-engineering-at/llama-cpp-turboquant-guide,ai-engineering-at,FREE,2026-08-29T05:31:24.059040+00:00
1.0,PRODUCT,Hugging Face Space (forex-scanner),https://huggingface.co/spaces/SKaush/forex-scanner,SKaush,FREE,2026-08-29T05:31:24.059128+00:00
1.0,PRODUCT,Hugging Face Space (ReconViaGen-v0.5),https://huggingface.co/spaces/Stable-X/ReconViaGen-v0.5,Stable-X,FREE,2026-08-29T05:31:24.059209+00:00
1.0,PRODUCT,Hugging Face Space (NIX),https://huggingface.co/spaces/yamankushwah51/NIX,yamankushwah51,FREE,2026-08-29T05:31:24.059302+00:00
1.0,PRODUCT,Hugging Face Space (watermark-remover),https://huggingface.co/spaces/Velvessence/watermark-remover,Velvessence,FREE,2026-08-29T05:31:24.059390+00:00
1.0,PRODUCT,Hugging Face Space (LTX-2.3-Lora),https://huggingface.co/spaces/rahul7star/LTX-2.3-Lora,rahul7star,FREE,2026-08-29T05:31:24.059479+00:00
1.0,PRODUCT,Hugging Face Space (huihui-ai-Qwen2.5-72B-Instruct-abliterated1),https://huggingface.co/spaces/Clifford77/huihui-ai-Qwen2.5-72B-Instruct-abliterated1,Clifford77,FREE,2026-08-29T05:31:24.059565+00:00
1.0,PRODUCT,Hugging Face Space (ultimate-rvc),https://huggingface.co/spaces/Abusufiyannew/ultimate-rvc,Abusufiyannew,FREE,2026-08-29T05:31:24.059662+00:00
1.0,PRODUCT,Hugging Face Space (LFM2.5-VL-450M-WebGPU),https://huggingface.co/spaces/LiquidAI/LFM2.5-VL-450M-WebGPU,LiquidAI,FREE,2026-08-29T05:31:24.059752+00:00
1.0,PRODUCT,Hugging Face Space (heartmula),https://huggingface.co/spaces/HeartMuLa/heartmula,HeartMuLa,FREE,2026-08-29T05:31:24.059841+00:00
1.0,PRODUCT,Hugging Face Space (Gemma-4-E4B-Uncensored-HauhauCS-Aggressive-Q5_K_P),https://huggingface.co/spaces/rikunarita/Gemma-4-E4B-Uncensored-HauhauCS-Aggressive-Q5_K_P,rikunarita,FREE,2026-08-29T05:31:24.059922+00:00
1.0,PRODUCT,Hugging Face Space (drums),https://huggingface.co/spaces/meleyal/drums,meleyal,FREE,2026-08-29T05:31:24.060005+00:00
1.0,PRODUCT,Hugging Face Space (krishna_static_gen),https://huggingface.co/spaces/levi1013/krishna_static_gen,levi1013,FREE,2026-08-29T05:31:24.060084+00:00
1.0,PRODUCT,Hugging Face Space (Aibyroyal),https://huggingface.co/spaces/RoyalityAi/Aibyroyal,RoyalityAi,FREE,2026-08-29T05:31:24.060161+00:00
1.0,PRODUCT,Hugging Face Space (Secret-Vault),https://huggingface.co/spaces/mapeFtogrfe/Secret-Vault,mapeFtogrfe,FREE,2026-08-29T05:31:24.060240+00:00
1.0,PRODUCT,Hugging Face Space (Omni-image-editor-mutii-iframe-FireRed-Image-Edit-1-0-Fast),https://huggingface.co/spaces/jincheng1234/Omni-image-editor-mutii-iframe-FireRed-Image-Edit-1-0-Fast,jincheng1234,FREE,2026-08-29T05:31:24.060324+00:00
1.0,PRODUCT,Hugging Face Space (swordmasters-prices),https://huggingface.co/spaces/oettaM123/swordmasters-prices,oettaM123,FREE,2026-08-29T05:31:24.060420+00:00
1.0,PRODUCT,Hugging Face Space (research-article-template-editor),https://huggingface.co/spaces/tfrere/research-article-template-editor,tfrere,FREE,2026-08-29T05:31:24.060514+00:00
1.0,PRODUCT,Hugging Face Space (VoiceCloning),https://huggingface.co/spaces/anuragshakti/VoiceCloning,anuragshakti,FREE,2026-08-29T05:31:24.060609+00:00
1.0,PRODUCT,Hugging Face Space (voice-generator-mac),https://huggingface.co/spaces/math-pch/voice-generator-mac,math-pch,FREE,2026-08-29T05:31:24.060693+00:00
1.0,PRODUCT,Hugging Face Space (gemma-4-object-detection),https://huggingface.co/spaces/pcuenq/gemma-4-object-detection,pcuenq,FREE,2026-08-29T05:31:24.060788+00:00
1.0,PRODUCT,Hugging Face Space (JoyCaptionBetaOne),https://huggingface.co/spaces/MegaTronX/JoyCaptionBetaOne,MegaTronX,FREE,2026-08-29T05:31:24.060875+00:00
1.0,PRODUCT,Hugging Face Space (WenQiuYue),https://huggingface.co/spaces/SAkizuki/WenQiuYue,SAkizuki,FREE,2026-08-29T05:31:24.060953+00:00
1.0,PRODUCT,Hugging Face Space (face-swap-no-subscription),https://huggingface.co/spaces/tonyassi/face-swap-no-subscription,tonyassi,FREEMIUM,2026-08-29T05:31:24.061035+00:00
1.0,PRODUCT,Hugging Face Space (gyanstrot-iks),https://huggingface.co/spaces/nirmitk/gyanstrot-iks,nirmitk,FREE,2026-08-29T05:31:24.061118+00:00
1.0,PRODUCT,Hugging Face Space (privacy-filter),https://huggingface.co/spaces/openai/privacy-filter,OpenAI,FREE,2026-08-29T05:31:24.061123+00:00
1.0,PRODUCT,Hugging Face Space (MOSS-TTS-Nano),https://huggingface.co/spaces/Tom199328/MOSS-TTS-Nano,Tom199328,FREE,2026-08-29T05:31:24.061203+00:00
1.0,PRODUCT,Hugging Face Space (voxtral-tts-demo),https://huggingface.co/spaces/lateinos/voxtral-tts-demo,lateinos,FREE,2026-08-29T05:31:24.061287+00:00
1.0,PRODUCT,Hugging Face Space (reachy-mini-vibe-coding-apps),https://huggingface.co/spaces/tfrere/reachy-mini-vibe-coding-apps,tfrere,FREE,2026-08-29T05:31:24.061371+00:00
1.0,PRODUCT,Hugging Face Space (compbiobench-leaderboard-v1),https://huggingface.co/spaces/Genentech/compbiobench-leaderboard-v1,Genentech,FREE,2026-08-29T05:31:24.061460+00:00
1.0,PRODUCT,Hugging Face Space (REALM-demo),https://huggingface.co/spaces/viciopoli/REALM-demo,viciopoli,FREE,2026-08-29T05:31:24.061546+00:00
1.0,PRODUCT,Hugging Face Space (merging_models),https://huggingface.co/spaces/RavichandraNayakar/merging_models,RavichandraNayakar,FREE,2026-08-29T05:31:24.061671+00:00
1.0,PRODUCT,Hugging Face Space (TheMoodShelf),https://huggingface.co/spaces/resincinnamon/TheMoodShelf,resincinnamon,FREE,2026-08-29T05:31:24.061764+00:00
1.0,PRODUCT,Hugging Face Space (okyeame_tts),https://huggingface.co/spaces/Josephus67/okyeame_tts,Josephus67,FREE,2026-08-29T05:31:24.061851+00:00
1.0,PRODUCT,Hugging Face Space (Qwen-Image-Edit-Rapid-AIO-Loras-Experimental),https://huggingface.co/spaces/Mccscs2/Qwen-Image-Edit-Rapid-AIO-Loras-Experimental,Mccscs2,FREE,2026-08-29T05:31:24.061930+00:00
1.0,PRODUCT,Hugging Face Space (Dramabox),https://huggingface.co/spaces/ResembleAI/Dramabox,ResembleAI,FREE,2026-08-29T05:31:24.062011+00:00
1.0,PRODUCT,Hugging Face Space (hermes),https://huggingface.co/spaces/openlaw/hermes,openlaw,FREE,2026-08-29T05:31:24.062139+00:00
1.0,PRODUCT,Hugging Face Space (talkie-1930),https://huggingface.co/spaces/multimodalart/talkie-1930,multimodalart,FREE,2026-08-29T05:31:24.062242+00:00
1.0,PRODUCT,Hugging Face Space (QwenScope),https://huggingface.co/spaces/Qwen/QwenScope,Qwen,FREE,2026-08-29T05:31:24.062422+00:00
1.0,PRODUCT,Hugging Face Space (NuExtract3),https://huggingface.co/spaces/numind/NuExtract3,numind,FREE,2026-08-29T05:31:24.062527+00:00
1.0,PRODUCT,Hugging Face Space (study-buddy-final),https://huggingface.co/spaces/yommy95/study-buddy-final,yommy95,FREE,2026-08-29T05:31:24.062626+00:00
1.0,PRODUCT,Hugging Face Space (Qwen3-TTS),https://huggingface.co/spaces/Wordercom/Qwen3-TTS,Wordercom,FREE,2026-08-29T05:31:24.062707+00:00
1.0,PRODUCT,Hugging Face Space (recap-master-pro),https://huggingface.co/spaces/htetko007/recap-master-pro,htetko007,FREE,2026-08-29T05:31:24.062787+00:00
1.0,PRODUCT,Hugging Face Space (healio-aidoc),https://huggingface.co/spaces/tanisha-ms/healio-aidoc,tanisha-ms,FREE,2026-08-29T05:31:24.062866+00:00
1.0,PRODUCT,Hugging Face Space (Chatterbox-Multilingual-TTS-hi),https://huggingface.co/spaces/ResembleAI/Chatterbox-Multilingual-TTS-hi,ResembleAI,FREE,2026-08-29T05:31:24.062945+00:00
1.0,PRODUCT,Hugging Face Space (Chatterbox-Multilingual-TTS-V3),https://huggingface.co/spaces/ResembleAI/Chatterbox-Multilingual-TTS-V3,ResembleAI,FREE,2026-08-29T05:31:24.063026+00:00
1.0,PRODUCT,Hugging Face Space (miami-reachy-receptionist),https://huggingface.co/spaces/clem/miami-reachy-receptionist,clem,FREE,2026-08-29T05:31:24.063123+00:00
1.0,PRODUCT,Hugging Face Space (ai-pdf-chatbot),https://huggingface.co/spaces/Harryfr10/ai-pdf-chatbot,Harryfr10,FREE,2026-08-29T05:31:24.063208+00:00
1.0,PRODUCT,Hugging Face Space (maham-ai-app),https://huggingface.co/spaces/maham-ai-developer/maham-ai-app,maham-ai-developer,FREE,2026-08-29T05:31:24.063313+00:00
1.0,PRODUCT,Hugging Face Space (Downloadmessengerapk),https://huggingface.co/spaces/hemel24/Downloadmessengerapk,hemel24,FREE,2026-08-29T05:31:24.063396+00:00
1.0,PRODUCT,Hugging Face Space (Dutch-ASR-Leaderboard),https://huggingface.co/spaces/tvosch/Dutch-ASR-Leaderboard,tvosch,FREE,2026-08-29T05:31:24.063490+00:00
1.0,PRODUCT,Hugging Face Space (Video_to_video_WAN),https://huggingface.co/spaces/kulkas2pintu/Video_to_video_WAN,kulkas2pintu,FREE,2026-08-29T05:31:24.063584+00:00
1.0,PRODUCT,Hugging Face Space (supertonic-3),https://huggingface.co/spaces/Supertone/supertonic-3,Supertone,FREE,2026-08-29T05:31:24.063674+00:00
1.0,PRODUCT,Hugging Face Space (figcopy-taxonomy-gallery),https://huggingface.co/spaces/zcahjl3/figcopy-taxonomy-gallery,zcahjl3,FREE,2026-08-29T05:31:24.063762+00:00
1.0,PRODUCT,Hugging Face Space (ModelLens),https://huggingface.co/spaces/luisrui/ModelLens,luisrui,FREE,2026-08-29T05:31:24.063859+00:00
1.0,PRODUCT,Hugging Face Space (Moms-BP-Predictor),https://huggingface.co/spaces/maham-ai-developer/Moms-BP-Predictor,maham-ai-developer,FREE,2026-08-29T05:31:24.063961+00:00
1.0,PRODUCT,Hugging Face Space (HiDream-O1-Image-Dev),https://huggingface.co/spaces/HiDream-ai/HiDream-O1-Image-Dev,HiDream-ai,FREE,2026-08-29T05:31:24.064112+00:00
1.0,PRODUCT,Hugging Face Space (leaderboard),https://huggingface.co/spaces/hakari-bench/leaderboard,hakari-bench,FREE,2026-08-29T05:31:24.064196+00:00
1.0,PRODUCT,Hugging Face Space (sentivoyant),https://huggingface.co/spaces/ashish-kumar-nayak/sentivoyant,ashish-kumar-nayak,FREE,2026-08-29T05:31:24.064302+00:00
1.0,PRODUCT,Hugging Face Space (Heretic-Grimoire),https://huggingface.co/spaces/heretic-org/Heretic-Grimoire,heretic-org,FREE,2026-08-29T05:31:24.064387+00:00
1.0,PRODUCT,Hugging Face Space (plo3),https://huggingface.co/spaces/gijl/plo3,gijl,FREE,2026-08-29T05:31:24.064492+00:00
1.0,PRODUCT,Hugging Face Space (ai_smart_city_project),https://huggingface.co/spaces/sumit1streetcoder/ai_smart_city_project,sumit1streetcoder,FREE,2026-08-29T05:31:24.064604+00:00
1.0,PRODUCT,Hugging Face Space (Blog),https://huggingface.co/spaces/SupraLabs/Blog,SupraLabs,FREE,2026-08-29T05:31:24.064693+00:00
